Cada	4	1
Cadapattra	1	0
CandaHparRRa	1	0
Candoviviti	1	0
CarddapanikA	1	0
Cala	2	1
CAgavAdvana	1	0
CAttra	1	0
CAttragaRqa	1	0
CAttradarSana	1	0
CAttravyaMsaka	1	0
CAttri	1	0
CAttryAdi	1	0
Cidra	2	1
CidrAntara	1	0
Cuqa	2	1
Cupa	2	1
Cura	2	1
CurikApatrI	1	0
Cfda	2	1
Ceda	2	1
ja	2	1
jakza	2	1
jaNGAprahfta	1	0
jaja	2	1
jawAtIra	1	0
jawAsurabaDa	1	0
jatU	1	0
jatUkarRRa	1	0
jana	3	1
janakArina	1	0
janArddana	1	0
janASanE	1	0
janizya	1	0
janmavartman	1	0
japa	2	1
japata	1	0
jaBa	4	1
jambuKaRqavinirmmARa	1	0
jayaDarmman	1	0
jalakapIta	1	0
jalakUrmma	1	0
jalamArjjAra	1	0
jalAlukA	2	0
jalAsukA	1	0
jalpa	2	1
jasa	4	1
jAgaryyA	1	0
jAJAli	1	0
jAWaryya	1	0
jAtakarmman	1	0
jAtiDarmma	1	0
jAyAGna	1	0
jAyAnajIvin	1	0
jAlakzIryya	1	0
jAlagarddaBa	1	0
jAlagoRikA	1	0
jAlahnada	1	0
jAlApra	1	0
jigartti	1	0
jita	2	1
jitakrIDa	1	0
jIrRRAsTimfttikA	1	0
jIrRodDAra	1	0
jIva	2	1
jIvaYjIva	1	0
jIvaTa	1	0
jIvanetrI	1	0
jIvanOzaDa	1	0
jIvantyAdyaGfta	1	0
ju	2	0
juqa	3	1
juza	2	1
jU	2	1
jUryya	1	0
jUza	2	1
jfBa	2	1
jF	2	1
jYA	3	1
jyA	2	1
jyuta	2	1
jyEzWI	1	0
jyEzWineya	1	0
jyotirvIja	1	0
jyotoraTa	1	0
jrI	1	0
jvaraGna	1	0
jvarANkuSarasa	1	0
jvarAryyaBra	1	0
jvarASanirasa	1	0
jvala	2	1
Ja	2	1
JaRatkara	1	0
Jallola	1	0
Ya	2	1
wa	2	1
Wa	2	1
qa	2	1
Qa	2	1
Ra	2	1
ta	2	1
takAra	1	0
takza	3	1
takzaRI	1	0
tawa	3	1
taqa	2	1
taRqulotya	1	0
tat	1	0
tatra	3	1
tadA	1	0
tadryaYc	1	0
tana	2	1
tanuhrada	1	0
tanca	2	1
tapa	4	1
tapanacCada	1	0
tapasomUrtti	1	0
tapasya	2	1
tapovawa	1	0
tapoSana	1	0
taptakumBa	1	0
tamopaha	1	0
tamori	1	0
taruza	2	1
tarka	2	1
tarja	2	1
tala	2	1
tasa	2	1
tAqula	1	0
tAdfS	1	0
tApasadrumasanniBA	1	0
tAmrapuzpa	1	0
tArkiMka	1	0
tArRaka	1	0
tika	3	1
tija	2	1
tima	2	1
tirowaka	1	0
tila	4	1
tilacUrRRa	1	0
tilaparRRazwa	1	0
tilaparRRI	1	0
tIra	2	1
tIrTamahAhrada	1	0
tu	2	1
tugryyA	1	0
tuja	3	1
tuRqakerI	1	0
tutTa	2	1
tunnavAMya	1	0
tunnasevanI	1	0
tunpa	2	1
tunPa	2	1
tuBa	2	1
tumura	1	0
tumula	1	0
tura	2	1
turaRa	2	1
turIya	2	1
tuza	2	1
tusa	2	1
tuhuRqa	1	0
tURa	4	1
tURaDAra	1	0
tUtaka	1	0
tUra	3	2
tUrRRa	1	0
tUrRRASa	1	0
tUla	3	1
tfkza	2	1
tfRa	2	1
tfRazawpada	1	0
tfRAwya	1	0
tfpa	4	1
tfha	2	1
tejIyas	1	0
toqI	1	0
tOryyatriMka	1	0
traKa	2	1
trayastriMSin	1	0
trasa	4	1
trikARqa	1	0
tridaSavaDU	1	0
trinetracUqAmaRi	1	0
trividya	1	0
trivizwapasad	1	0
trivistIrRa	1	0
triSaNkuyAjin	1	0
trizuparRa	1	0
trisanDyAkusumA	1	0
trisnAna	1	0
truwa	2	1
trowaka	1	0
tryaNgala	1	0
tryuDan	1	0
tvakpatra	1	0
tvanca	2	1
tvampadalakzyArTa	1	0
tsaru	1	0
Ta	2	1
da	2	1
daMSana	1	0
daMSanASinI	1	0
dakziRapUrvvA	1	0
dakzeSvat	1	0
daRqamAnava	1	0
dantArbuda	1	0
